route_id,stop_id,Cluster1,Cluster2,Cluster3,Cluster4,Cluster5,Cluster6,Cluster7,Cluster8,Cluster9,Cluster10
5,5714,19020.0::32700.0::188.1578947368421,33060.0::47400.0::219.5397489539749,47880.0::62340.0::196.30705394190872,62700.0::78420.0::281.0843373493976,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
5,6177,22560.0::39780.0::213.5036496350365,40260.0::55080.0::225.54655870445345,55560.0::70020.0::186.84647302904565,70500.0::89040.0::276.8493150684931,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5921G,19620.0::39840.0::225.55555555555554,40320.0::58320.0::216.8,58680.0::82920.0::248.801261829653,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5916F,19651.0::40781.0::225.6349385749386,41201.0::59441.0::214.93421052631578,59801.0::82961.0::252.94314381270902,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5917F,19703.0::40850.0::225.7950851868218,41270.0::59510.0::214.93421052631578,59870.0::83030.0::252.94314381270902,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,1985G,19800.0::39660.0::226.60377358490567,40080.0::58200.0::218.1456953642384,58560.0::83160.0::247.5232198142415,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5058F,19920.0::39780.0::226.60377358490567,40200.0::58320.0::218.1456953642384,58680.0::83280.0::247.5232198142415,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5059,19986.0::39878.0::227.35621598995397,40298.0::58418.0::218.1456953642384,58778.0::83378.0::247.5232198142415,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5060,20040.0::39960.0::228.0564263322884,40380.0::58500.0::218.1456953642384,58860.0::83460.0::247.5232198142415,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,6424F,20160.0::40500.0::227.66871165644173,40980.0::59340.0::216.07843137254903,59700.0::83580.0::250.12861736334406,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,6209,20237.0::38322.0::232.61557353366078,38802.0::55842.0::225.42253521126761,56202.0::77837.0::249.8165137614679,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0722,20340.0::38460.0::232.83737024221455,38940.0::55980.0::225.42253521126761,56340.0::77940.0::249.8165137614679,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0723,20408.0::39488.0::233.26497267759564,39908.0::57141.0::222.6974119422039,57501.0::78008.0::253.60309278350516,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0724,20492.0::39992.0::232.83653846153845,40472.0::57602.0::221.5323992994746,57962.0::78092.0::254.70247933884298,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0725,20552.0::38672.0::233.09279123414072,39152.0::56235.0::225.96642861324122,56595.0::78152.0::248.9627879654697,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0726,20640.0::38760.0::233.25259515570934,39240.0::56340.0::226.21052631578948,56700.0::78240.0::248.65030674846625,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0626,20760.0::39900.0::235.09803921568627,40320.0::57600.0::223.33333333333334,57960.0::78360.0::256.6875,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0616,20838.0::39498.0::234.87337807606264,39978.0::56974.0::224.97575900211814,57334.0::78438.0::253.83681672025725,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0606,20906.0::39566.0::234.81884787472035,40046.0::57055.0::225.096154976777,57415.0::78506.0::253.78213765019356,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0506,20976.0::41016.0::234.4992731048806,41436.0::58580.0::221.78068128791415,58940.0::78576.0::259.48839227598177,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0516,21060.0::40200.0::234.90196078431373,40620.0::58320.0::223.01694915254237,58680.0::78660.0::257.9233226837061,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0526,21180.0::40320.0::234.90196078431373,40740.0::58080.0::223.91003460207614,58440.0::78780.0::256.4576802507837,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,4501F,22380.0::40680.0::212.75409836065575,41100.0::58620.0::216.4748201438849,58980.0::77940.0::249.53642384105962,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0531,21300.0::39660.0::191.5686274509804,40140.0::58020.0::220.26845637583892,58380.0::78180.0::260.1818181818182,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0511,21420.0::39780.0::191.5686274509804,40260.0::58140.0::220.26845637583892,58500.0::78300.0::260.1818181818182,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0501,21504.0::39864.0::191.5686274509804,40344.0::58240.0::220.454179704962,58600.0::78384.0::260.1075616659927,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0601,21575.0::39935.0::191.5686274509804,40415.0::58325.0::220.6281407035176,58685.0::78455.0::260.05311077389985,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0611,21643.0::39103.0::189.79381443298968,39583.0::57583.0::221.6,58047.0::78523.0::257.19515530377026,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0621,21720.0::39660.0::191.1371237458194,40080.0::58140.0::222.35880398671097,58500.0::78600.0::258.53731343283584,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0702,21840.0::39360.0::190.4794520547945,39840.0::57840.0::221.6,58320.0::78720.0::256.2352941176471,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0703,21934.0::39454.0::190.4794520547945,39934.0::57934.0::221.6,58414.0::78814.0::256.2352941176471,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0704,22004.0::39524.0::190.4794520547945,40004.0::58004.0::221.6,58484.0::78884.0::256.2352941176471,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0705,22098.0::40518.0::192.21498371335505,40998.0::58938.0::221.03678929765886,59298.0::78978.0::259.0243902439024,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,0706,22200.0::40620.0::192.21498371335505,41100.0::59040.0::221.03678929765886,59400.0::79080.0::259.0243902439024,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,6253,22279.0::39826.0::190.76107026842195,40306.0::58306.0::221.6,58786.0::79159.0::255.63856574878517,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,6423F,22380.0::40860.0::192.85714285714286,41340.0::59280.0::221.03678929765886,59640.0::79260.0::257.70642201834863,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5024,22458.0::40038.0::191.18094425483503,40518.0::58057.0::221.2566565938765,58537.0::79338.0::254.3589490889861,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5025,22537.0::41017.0::192.93944805194806,41497.0::59476.0::221.3805272818288,59836.0::79417.0::257.1830090393749,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5026,22620.0::41100.0::193.05194805194805,41580.0::59580.0::221.6,59940.0::79500.0::256.9325153374233,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,1984G,22740.0::41220.0::193.05194805194805,41700.0::59700.0::221.6,60060.0::79620.0::256.9325153374233,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5952F,22867.0::40959.0::192.87596727835506,41379.0::59499.0::222.91390728476821,59859.0::79747.0::254.82059533386968,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5953F,22935.0::41463.0::193.39119170984455,41943.0::59943.0::221.6,60303.0::79815.0::255.85239852398524,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,5920H,22980.0::41100.0::193.11258278145695,41520.0::59640.0::222.91390728476821,60000.0::79860.0::254.2296072507553,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
10,4502F,23100.0::40320.0::198.9198606271777,40740.0::58320.0::221.67235494880546,58800.0::78540.0::244.46808510638297,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8731,19800.0::36759.0::165.03352202370422,37069.0::53537.0::214.69061209618656,53987.0::70761.0::156.78568021938716,71052.0::84928.0::285.51542231190547,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8721,19886.0::37148.0::177.8560421735604,37458.0::54064.0::216.0732867638203,54514.0::70834.0::154.8703431372549,71125.0::85001.0::285.51542231190547,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8711,19984.0::36296.0::178.63235654732713,36606.0::52790.0::211.8082674246169,53240.0::70017.0::160.82550515586814,70324.0::85074.0::277.23166101694915,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8701,20089.0::36375.0::178.0553235908142,36685.0::52867.0::211.79625509825732,53317.0::70096.0::160.84388223374455,70399.0::85149.0::277.23166101694915,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8691,20188.0::37392.0::170.79336200883515,37702.0::54148.0::214.56931776723823,54298.0::71062.0::156.70371033166307,71353.0::85229.0::285.51542231190547,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8681,20285.0::36228.0::165.94307846703882,36538.0::52573.0::210.28721546616777,53023.0::69950.0::160.070390500384,70260.0::85303.0::274.6853353719338,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8671,20372.0::36302.0::165.67652228499685,36612.0::52642.0::210.2597005614473,53092.0::70022.0::160.0986414648553,70326.0::85369.0::274.6853353719338,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8661,20476.0::37312.0::164.72505345687813,37622.0::54367.0::213.40851000298596,54517.0::71275.0::156.6626685762024,71566.0::85442.0::285.51542231190547,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8651,20590.0::36465.0::164.86573228346458,36775.0::52797.0::210.21189614280365,53247.0::70183.0::160.15670760510156,70476.0::85519.0::274.6853353719338,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8642,19920.0::36901.0::169.79020670160767,37338.0::53833.0::220.54977265838133,54271.0::71599.0::176.50536703601108,72075.0::88099.0::199.50575399790765,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8641,20715.0::40321.0::174.55773742731816,40783.0::57599.0::215.54870361560418,58010.0::73175.0::186.10112100230793,82641.0::85699.0::359.0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8652,20012.0::35202.0::161.54035549703752,35512.0::51225.0::209.51584675109783,51675.0::67402.0::167.00435556685954,67712.0::81291.0::250.99502908903455,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8662,20088.0::35285.0::161.59745344475883,35595.0::51305.0::209.5274984086569,51755.0::67794.0::166.78954423592492,68104.0::81367.0::253.2052703008369,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8672,20165.0::35370.0::161.66658993752054,35680.0::51386.0::209.4991086209092,51836.0::67567.0::167.03969868412688,67877.0::81444.0::250.9322252524508,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8682,20229.0::35441.0::161.73047594004734,35751.0::51004.0::209.0205533337704,51454.0::67637.0::168.66894271766668,67947.0::81508.0::250.90476366049703,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8692,20302.0::36450.0::161.39682932870943,36773.0::52430.0::213.49763683975218,52880.0::68645.0::163.05610529654297,68962.0::81581.0::257.90732229178224,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8702,20382.0::35606.0::161.83788754598004,35916.0::51163.0::208.97963533809929,51613.0::67800.0::168.70287885340088,68110.0::81661.0::250.84934691166703,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8712,20462.0::35692.0::161.8903479973736,36002.0::51249.0::208.97963533809929,51699.0::67886.0::168.70287885340088,68196.0::81741.0::250.81960132890364,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8722,20543.0::35779.0::161.94512995536886,36089.0::51783.0::209.41901363578438,52233.0::68282.0::166.87715745529317,68592.0::81822.0::253.04149659863947,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8732,20615.0::36477.0::161.72853360232,36787.0::52309.0::212.03131039814457,52759.0::68669.0::165.01062225015713,68979.0::81894.0::255.36867982965543,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8742,20717.0::37212.0::161.59760533494998,37550.0::53761.0::212.10064153969526,54211.0::70998.0::159.41427890629654,71308.0::88896.0::274.76069682151586,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8292,20818.0::36996.0::161.6508839164297,37319.0::53863.0::211.18762088974856,54313.0::70789.0::159.48689002184997,71099.0::88997.0::271.9896999552172,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8282,20890.0::37398.0::161.70935304094985,37736.0::54388.0::212.39226519337018,54838.0::71171.0::157.56783811914528,71481.0::89069.0::274.76069682151586,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8272,20976.0::37490.0::161.75305801138427,37828.0::54477.0::212.37440687128355,54927.0::71257.0::157.53361910593998,71567.0::89155.0::274.76069682151586,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8012,21042.0::37561.0::161.79111931714993,37895.0::54544.0::212.37440687128355,54994.0::71323.0::157.5222916283912,71633.0::89221.0::274.76069682151586,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8022,21123.0::36702.0::162.0924000256756,37012.0::53278.0::208.29115947374893,53728.0::70784.0::162.92571529080675,71094.0::89302.0::269.34403268164573,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8032,21180.0::37719.0::161.95825019650522,38040.0::54689.0::212.37440687128355,55139.0::71461.0::157.4740227913246,71771.0::89359.0::274.76069682151586,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8042,21246.0::37160.0::162.16444639939675,37470.0::53857.0::209.62339049246353,54307.0::71217.0::161.09739798935541,71527.0::89425.0::271.9896999552172,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8052,21321.0::36933.0::162.37323853446068,37243.0::53485.0::208.12313754463736,53935.0::70672.0::163.01735675449603,70982.0::89500.0::266.81538022542446,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8062,21381.0::36999.0::162.42572672557304,37309.0::53548.0::208.10219225321757,53998.0::71042.0::162.84997653133067,71352.0::89560.0::269.34403268164573,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8072,21488.0::38050.0::162.1326530612245,38360.0::55009.0::212.37440687128355,55459.0::72079.0::157.33315282791818,72389.0::89667.0::277.6661449366098,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8202,21578.0::37213.0::162.581547809402,37523.0::53752.0::208.03632386468666,54202.0::71239.0::162.82317896343253,71549.0::89757.0::269.34403268164573,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8212,21653.0::37293.0::162.6294757033248,37603.0::53830.0::208.02387995316448,54280.0::71004.0::162.95772542453957,71314.0::89832.0::266.81538022542446,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8222,21733.0::37377.0::162.66894656098185,37687.0::53912.0::208.01167950693375,54362.0::71084.0::162.94898935534027,71394.0::89912.0::266.81538022542446,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8232,20924.0::36504.0::162.46821004319654,36814.0::52617.0::203.42843131051066,53067.0::68979.0::159.86387631975867,69289.0::89963.0::251.78224310621985,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8242,20990.0::37519.0::161.95105493252234,37829.0::53152.0::212.9628336487633,53602.0::69374.0::157.94477555161046,69684.0::83145.0::260.57607161429314,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8252,21072.0::36673.0::162.3758486253949,36983.0::52336.0::208.74614081938384,52786.0::68838.0::161.81815350112134,69148.0::83227.0::255.92034235386035,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8262,21141.0::36434.0::171.52164388936114,36744.0::51957.0::207.1701505291527,52407.0::68599.0::163.70460721343875,68909.0::83296.0::253.73910474734134,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8231,18935.0::34903.0::160.18418086172343,35213.0::51453.0::212.18725369458127,51903.0::68947.0::160.33466322459518,69257.0::83775.0::279.98822151811544,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8221,18990.0::34652.0::160.3214787383476,34962.0::51060.0::210.7155547272953,51510.0::68696.0::162.14092866286512,69006.0::83830.0::277.3628575283324,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8211,19071.0::35667.0::160.05694143167028,35977.0::52493.0::215.00708403971905,52943.0::69711.0::156.7013358778626,70028.0::83911.0::285.52953252178924,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8201,19147.0::35439.0::160.20654308863246,35749.0::52123.0::213.5836692317088,52573.0::69483.0::158.56806623299823,69793.0::83987.0::282.6804988023108,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8071,19239.0::35843.0::160.12725849192967,36153.0::52664.0::214.97604627218217,53114.0::69886.0::156.73718101597902,70203.0::84079.0::285.51542231190547,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8061,19350.0::35962.0::160.1975078256682,36272.0::52778.0::214.94650430146612,53228.0::70004.0::156.77324749642347,70314.0::84190.0::285.51542231190547,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8051,19411.0::36036.0::160.31972932330828,36346.0::52842.0::214.8658462657614,53292.0::70075.0::156.83861645712923,70375.0::84251.0::285.51542231190547,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8041,19481.0::35490.0::160.56689986882378,35800.0::52465.0::212.35730573057305,52915.0::69529.0::158.76267003731792,69839.0::84321.0::279.9109239055379,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8031,19558.0::35262.0::160.7305781966378,35572.0::52097.0::210.937034795764,52547.0::69301.0::160.6113763877283,69611.0::84398.0::277.28765131534453,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8021,19610.0::35936.0::160.53136101923312,36246.0::53049.0::213.73876688686545,53499.0::69975.0::156.90137169215828,70283.0::84450.0::282.63940848450625,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8011,19693.0::36348.0::160.61203842689883,36658.0::53134.0::214.73585821801407,53584.0::70366.0::156.84775354546537,70657.0::84533.0::285.51542231190547,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8271,19765.0::35183.0::161.09683486833572,35493.0::51859.0::209.36319198338018,52309.0::69219.0::162.5775872264932,69529.0::84605.0::274.74217299018306,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8281,19848.0::35891.0::160.915882316275,36201.0::52844.0::212.2160968575377,53294.0::69926.0::158.93512506012507,70236.0::84688.0::279.87579573761417,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8291,19922.0::36588.0::160.72110884435378,36898.0::53369.0::214.7076983789691,53819.0::70595.0::156.80233667143537,70886.0::84762.0::285.51542231190547,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8741,20270.0::36062.0::168.2762158054711,36372.0::52564.0::211.85529891304347,53014.0::69787.0::160.78945328802243,70097.0::84856.0::277.2470695846602,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8251,20243.0::38229.0::182.0435894584677,38679.0::54525.0::221.4361984096933,54835.0::70689.0::155.47249905386653,71139.0::83605.0::297.3417295042516,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8241,20342.0::38318.0::181.70816644414776,38768.0::54614.0::221.4361984096933,54924.0::70776.0::155.45136260408782,71226.0::83692.0::297.3417295042516,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
1,8261,20895.0::37530.0::175.52326420198378,37846.0::53482.0::223.85443847531337,53848.0::69974.0::155.06939104551657,70292.0::83548.0::291.6197948098974,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8471,22189.0::40086.0::202.32930100016762,40536.0::56694.0::219.2468746131947,57074.0::72610.0::202.26609165808446,73210.0::85510.0::287.8378378378378,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8461,22251.0::38798.0::200.4796942043875,39248.0::55245.0::222.5997687066325,55617.0::71498.0::194.32582960770733,72072.0::85572.0::289.0243902439024,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8441,22336.0::38891.0::200.55454545454546,39341.0::54972.0::223.52699763290897,55338.0::71583.0::194.04121268082486,72157.0::85657.0::289.0243902439024,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8431,22403.0::38966.0::200.63427519169232,39416.0::55047.0::223.52699763290897,55413.0::71650.0::193.93333128040894,72224.0::85724.0::289.0243902439024,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8421,22478.0::40846.0::203.0544425087108,41296.0::57765.0::217.7497419394013,58145.0::73499.0::206.40933958577568,74099.0::85799.0::287.14285714285717,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8411,22548.0::39573.0::201.3624375917768,40023.0::55943.0::221.68611809045225,56323.0::72369.0::197.37062196185965,72969.0::85869.0::288.46153846153845,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8401,22611.0::40544.0::202.61370099815983,40994.0::57156.0::219.28542259621335,57536.0::73032.0::201.7616804336603,73632.0::85932.0::287.8378378378378,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8301,22686.0::39273.0::200.81603062639417,39723.0::55354.0::223.52699763290897,55720.0::71933.0::193.63026583605748,72507.0::86007.0::289.0243902439024,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8311,22757.0::39802.0::201.52769140510415,40252.0::56559.0::221.01419635739254,56939.0::72578.0::197.1857855361596,73178.0::86078.0::288.46153846153845,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
3,8321,20608.0::40333.0::208.32211485670362,40783.0::57022.0::220.19770306053329,57402.0::73250.0::201.09143109540636,73850.0::86150.0::287.8378378378378,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0,0::0::0
