Code_Ligne,Variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus
019t,"2","8",6803F,LENOIR,LENOIR,Lenoir,Lenoir,147141.00000000000,174045.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","9",6804F,PLACE R. ASTRID,KONINGIN ASTRIDPL,Place Reine Astrid,Koningin Astridplein,146970.00000000000,173658.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","10",1014F,MIROIR,SPIEGEL,Miroir,Spiegel,146890.50000000000,173386.60000000001,T,"19",GROOT-BIJGAARDEN
019t,"2","11",6805F,BROUSTIN,BROUSTIN,Broustin,Broustin,147030.00000000000,173060.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","12","0472",SIMONIS,SIMONIS,Simonis,Simonis,147203.00000000000,172574.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","13","5165",BESME,BESME,Besme,Besme,146878.00000000000,172613.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","14","5166",BOSSAERT-BASILIQ.,BOSSAERT-BASILIEK,Bossaert-Basilique,Bossaert-Basiliek,146455.70000000001,172798.89999999999,T,"19",GROOT-BIJGAARDEN
019t,"2","15",5172F,COLLEGE S.-COEUR,H. HARTCOLLEGE,Collège Sacré-Cœur,Heilig Hartcollege,146109.00000000000,172972.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","16",1199F,GOFFIN,GOFFIN,Goffin,Goffin,145746.00000000000,172941.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","17",1236F,VALIDA,VALIDA,Valida,Valida,145382.00000000000,172877.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","18",1307F,SCHWEITZER,SCHWEITZER,Schweitzer,Schweitzer,144929.00000000000,172667.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","19",5168F,VEREMAN,VEREMAN,Vereman,Vereman,144661.00000000000,172769.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","20",5174F,AZUR,AZUUR,Azur,Azuur,144235.00000000000,172931.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","21","5170",HUNDERENVELD,HUNDERENVELD,Hunderenveld,Hunderenveld,143845.00000000000,172966.00000000000,T,"19",GROOT-BIJGAARDEN
019t,"2","22",5169F,GROOT-BIJGAARDEN,GROOT-BIJGAARDEN,Groot-Bijgaarden,Groot-Bijgaarden,143385.50000000000,172978.70000000001,T,"19",GROOT-BIJGAARDEN
025t,"1","1",5451F,BOONDAEL GARE,BOONDAAL STATION,Boondael Gare,Boondaal Station,151710.00000000000,165665.00000000000,T,"25",ROGIER
025t,"1","2",5459F,BRESIL,BRAZILIE,Brésil,Brazilië,151525.00000000000,165823.00000000000,T,"25",ROGIER
025t,"1","3",5460F,MARIE-JOSE,MARIE-JOSE,Marie-José,Marie-José,151334.00000000000,166245.00000000000,T,"25",ROGIER
025t,"1","4",5461F,SOLBOSCH,SOLBOS,Solbosch,Solbos,151204.00000000000,166710.00000000000,T,"25",ROGIER
025t,"1","5",5462F,ULB,ULB,ULB,ULB,151098.00000000000,167024.00000000000,T,"25",ROGIER
025t,"1","6","5468",JEANNE,JOHANNA,Jeanne,Johanna,151044.00000000000,167229.00000000000,T,"25",ROGIER
025t,"1","7","3480",BUYL,BUYL,Buyl,Buyl,150815.79999999999,167621.00000000000,T,"25",ROGIER
025t,"1","8",5264F,ROFFIAEN,ROFFIAEN,Roffiaen,Roffiaen,151021.10000000001,167729.29999999999,T,"25",ROGIER
025t,"1","9","5261",ETTERBEEK GARE,ETTERBEEK STATION,Etterbeek Gare,Etterbeek Station,151453.00000000000,167995.00000000000,T,"25",ROGIER
025t,"1","10",5265F,VUB,VUB,VUB,VUB,151781.00000000000,168257.00000000000,T,"25",ROGIER
025t,"1","11","5267",ARSENAL,ARSENAAL,Arsenal,Arsenaal,152042.70000000001,168461.70000000001,T,"25",ROGIER
025t,"1","12","5352",PETILLON,PETILLON,Pétillon,Pétillon,152399.00000000000,168792.00000000000,T,"25",ROGIER
025t,"1","13","0906",BOILEAU,BOILEAU,Boileau,Boileau,152593.00000000000,169250.00000000000,T,"25",ROGIER
025t,"1","14","0806",MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152724.00000000000,169683.00000000000,T,"25",ROGIER
025t,"1","15","0816",GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152581.50000000000,170388.29999999999,T,"25",ROGIER
025t,"1","16","0826",DIAMANT,DIAMANT,Diamant,Diamant,152355.29999999999,170999.89999999999,T,"25",ROGIER
025t,"1","17",2241G,MEISER,MEISER,Meiser,Meiser,151911.00000000000,171679.00000000000,T,"25",ROGIER
025t,"1","18","6258",PATRIE,VADERLAND,Patrie,Vaderland,151569.00000000000,171816.00000000000,T,"25",ROGIER
025t,"1","19",3308F,BIENFAITEURS,WELDOENERS,Bienfaiteurs,Weldoeners,151083.00000000000,171991.00000000000,T,"25",ROGIER
025t,"1","20",3309F,COTEAUX,WIJNHEUVELEN,Coteaux,Wijnheuvelen,150641.00000000000,172115.00000000000,T,"25",ROGIER
025t,"1","21",6419F,ROBIANO,ROBIANO,Robiano,Robiano,150139.00000000000,172288.00000000000,T,"25",ROGIER
025t,"1","22",6260F,LEFRANCQ,LEFRANCQ,Lefrancq,Lefrancq,149932.00000000000,172360.00000000000,T,"25",ROGIER
025t,"1","23",2726F,LIEDTS,LIEDTS,Liedts,Liedts,149778.00000000000,172732.00000000000,T,"25",ROGIER
025t,"1","24","5714",THOMAS,THOMAS,Thomas,Thomas,149586.00000000000,172774.00000000000,T,"25",ROGIER
025t,"1","25","0521",GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149380.00000000000,172194.00000000000,T,"25",ROGIER
025t,"1","26","0539",ROGIER,ROGIER,Rogier,Rogier,149283.00000000000,171745.00000000000,T,"25",ROGIER
025t,"2","1","0539",ROGIER,ROGIER,Rogier,Rogier,149283.00000000000,171745.00000000000,T,"25",BOONDAEL GARE
025t,"2","2","0536",GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149403.00000000000,172264.00000000000,T,"25",BOONDAEL GARE
025t,"2","3","5762",THOMAS,THOMAS,Thomas,Thomas,149703.00000000000,172812.00000000000,T,"25",BOONDAEL GARE
025t,"2","4",2720F,LIEDTS,LIEDTS,Liedts,Liedts,149800.00000000000,172671.00000000000,T,"25",BOONDAEL GARE
025t,"2","5",6201F,LEFRANCQ,LEFRANCQ,Lefrancq,Lefrancq,149976.29999999999,172335.29999999999,T,"25",BOONDAEL GARE
025t,"2","6","6202",ROBIANO,ROBIANO,Robiano,Robiano,150181.00000000000,172267.00000000000,T,"25",BOONDAEL GARE
025t,"2","7",6203F,COTEAUX,WIJNHEUVELEN,Coteaux,Wijnheuvelen,150596.00000000000,172123.00000000000,T,"25",BOONDAEL GARE
025t,"2","8",3360F,BIENFAITEURS,WELDOENERS,Bienfaiteurs,Weldoeners,151106.00000000000,171921.00000000000,T,"25",BOONDAEL GARE
025t,"2","9","6204",PATRIE,VADERLAND,Patrie,Vaderland,151584.00000000000,171760.00000000000,T,"25",BOONDAEL GARE
025t,"2","10",2242F,MEISER,MEISER,Meiser,Meiser,151990.00000000000,171648.00000000000,T,"25",BOONDAEL GARE
025t,"2","11",2246F,MEISER,MEISER,Meiser,Meiser,152127.00000000000,171559.00000000000,T,"25",BOONDAEL GARE
025t,"2","12","0821",DIAMANT,DIAMANT,Diamant,Diamant,152371.50000000000,170948.29999999999,T,"25",BOONDAEL GARE
025t,"2","13","0811",GEORGES HENRI,GEORGES HENRI,Georges Henri,Georges Henri,152595.10000000001,170339.10000000001,T,"25",BOONDAEL GARE
025t,"2","14","0801",MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152707.00000000000,169635.00000000000,T,"25",BOONDAEL GARE
025t,"2","15","0901",BOILEAU,BOILEAU,Boileau,Boileau,152566.70000000001,169171.29999999999,T,"25",BOONDAEL GARE
025t,"2","16","5312",PETILLON,PETILLON,Pétillon,Pétillon,152365.00000000000,168764.00000000000,T,"25",BOONDAEL GARE
025t,"2","17","5311",ARSENAL,ARSENAAL,Arsenal,Arsenaal,152003.00000000000,168443.00000000000,T,"25",BOONDAEL GARE
025t,"2","18",5266F,VUB,VUB,VUB,VUB,151744.00000000000,168234.00000000000,T,"25",BOONDAEL GARE
025t,"2","19","5205",ETTERBEEK GARE,ETTERBEEK STATION,Etterbeek Gare,Etterbeek Station,151414.00000000000,167973.00000000000,T,"25",BOONDAEL GARE
025t,"2","20",5200F,ROFFIAEN,ROFFIAEN,Roffiaen,Roffiaen,150909.00000000000,167694.00000000000,T,"25",BOONDAEL GARE
025t,"2","21",2397F,BUYL,BUYL,Buyl,Buyl,150840.00000000000,167445.00000000000,T,"25",BOONDAEL GARE
025t,"2","22",5407F,ULB,ULB,ULB,ULB,151083.00000000000,167069.00000000000,T,"25",BOONDAEL GARE
025t,"2","23",5413F,SOLBOSCH,SOLBOS,Solbosch,Solbos,151205.00000000000,166673.00000000000,T,"25",BOONDAEL GARE
025t,"2","24",5414F,MARIE-JOSE,MARIE-JOSE,Marie-José,Marie-José,151331.00000000000,166215.00000000000,T,"25",BOONDAEL GARE
025t,"2","25",5415F,BRESIL,BRAZILIE,Brésil,Brazilië,151539.00000000000,165797.89999999999,T,"25",BOONDAEL GARE
025t,"2","26",5416F,BOONDAEL GARE,BOONDAAL STATION,Boondael Gare,Boondaal Station,151741.00000000000,165635.00000000000,T,"25",BOONDAEL GARE
032t,"1","1",5041F,DA VINCI,DA VINCI,Da Vinci,Da Vinci,153031.60000000001,174047.39999999999,T,"32",DROGENBOS
032t,"1","2",5361F,BORDET STATION,BORDET STATION,Bordet Station,Bordet Station,152890.00000000000,174233.00000000000,T,"32",DROGENBOS
032t,"1","3","2902",VAN CUTSEM,VAN CUTSEM,Van Cutsem,Van Cutsem,152701.00000000000,174406.00000000000,T,"32",DROGENBOS
032t,"1","4",2903F,FONSON,FONSON,Fonson,Fonson,152457.00000000000,174273.00000000000,T,"32",DROGENBOS
032t,"1","5","5872",PAIX,VREDE,Paix,Vrede,152258.00000000000,174065.00000000000,T,"32",DROGENBOS
032t,"1","6","5802",TILLEUL,LINDE,Tilleul,Linde,151695.00000000000,173952.00000000000,T,"32",DROGENBOS
032t,"1","7",5803G,HELMET,HELMET,Helmet,Helmet,151279.00000000000,173673.00000000000,T,"32",DROGENBOS
032t,"1","8",5804G,FOYER SCHAERBEEK.,SCHAARBEEK. HAARD,Foyer Schaerbeekois,Schaarbeekse Haard,151099.10000000001,173475.50000000000,T,"32",DROGENBOS
032t,"1","9","5805",WAELHEM,WAELHEM,Waelhem,Waelhem,150940.00000000000,173309.00000000000,T,"32",DROGENBOS
032t,"1","10",5710F,VERBOEKHOVEN,VERBOEKHOVEN,Verboekhoven,Verboekhoven,150460.00000000000,173446.00000000000,T,"32",DROGENBOS
032t,"1","11",5711F,PAVILLON,PAVILJOEN,Pavillon,Paviljoen,150158.00000000000,173209.00000000000,T,"32",DROGENBOS
032t,"1","12",2876F,GALLAIT,GALLAIT,Gallait,Gallait,149999.00000000000,172917.00000000000,T,"32",DROGENBOS
032t,"1","13",2726F,LIEDTS,LIEDTS,Liedts,Liedts,149778.00000000000,172732.00000000000,T,"32",DROGENBOS
032t,"1","14","5714",THOMAS,THOMAS,Thomas,Thomas,149586.00000000000,172774.00000000000,T,"32",DROGENBOS
032t,"1","15","0531",GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149360.00000000000,172185.00000000000,T,"32",DROGENBOS
032t,"1","16","0511",ROGIER,ROGIER,Rogier,Rogier,149245.70000000001,171693.60000000001,T,"32",DROGENBOS
032t,"1","17","0501",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148882.00000000000,171233.00000000000,T,"32",DROGENBOS
032t,"1","18","0601",BOURSE,BEURS,Bourse,Beurs,148607.00000000000,170819.00000000000,T,"32",DROGENBOS
032t,"1","19","0611",ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148345.00000000000,170420.00000000000,T,"32",DROGENBOS
032t,"1","20","0621",LEMONNIER,LEMONNIER,Lemonnier,Lemonnier,148048.00000000000,169964.00000000000,T,"32",DROGENBOS
032t,"1","21","0631",GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147830.00000000000,169565.00000000000,T,"32",DROGENBOS
032t,"1","22",2539F,SUEDE,ZWEDEN,Suède,Zweden,147678.00000000000,169295.00000000000,T,"32",DROGENBOS
032t,"1","23",2544F,AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147431.00000000000,168993.00000000000,T,"32",DROGENBOS
032t,"1","24",2548F,IMPRIMERIE,DRUKKERIJ,Imprimerie,Drukkerij,147214.00000000000,168726.00000000000,T,"32",DROGENBOS
032t,"1","25","5718",ORBAN,ORBAN,Orban,Orban,147069.00000000000,168498.00000000000,T,"32",DROGENBOS
032t,"1","26","5123",WIELS,WIELS,Wiels,Wiels,146993.00000000000,168140.00000000000,T,"32",DROGENBOS
032t,"1","27","5120",UNION,UNION,Union,Union,146955.00000000000,167683.00000000000,T,"32",DROGENBOS
032t,"1","28","5119",CHATAIGNES,KASTANJES,Châtaignes,Kastanjes,146933.00000000000,167415.00000000000,T,"32",DROGENBOS
032t,"1","29","2603",ZAMAN-FOREST NAT.,ZAMAN-VORST NAT.,Zaman-Forest National,Zaman-Vorst Nationaal,146904.00000000000,167021.00000000000,T,"32",DROGENBOS
032t,"1","30",2604F,MONACO,MONACO,Monaco,Monaco,146754.00000000000,166947.00000000000,T,"32",DROGENBOS
032t,"1","31",5121F,FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146504.00000000000,166834.00000000000,T,"32",DROGENBOS
032t,"1","32",5719H,SAINT-DENIS,SINT-DENIJS,Saint-Denis,Sint-Denijs,146393.00000000000,166604.00000000000,T,"32",DROGENBOS
032t,"1","33",5720F,MAX WALLER,MAX WALLER,Max Waller,Max Waller,146145.00000000000,166220.00000000000,T,"32",DROGENBOS
032t,"1","34",2608F,BEMPT,BEMPT,Bempt,Bempt,146299.00000000000,165747.00000000000,T,"32",DROGENBOS
032t,"1","35",5721G,NEERSTALLE,NEERSTALLE,Neerstalle,Neerstalle,146385.00000000000,165599.00000000000,T,"32",DROGENBOS
032t,"1","36",5722F,MERLO,MERLO,Merlo,Merlo,146519.00000000000,165370.00000000000,T,"32",DROGENBOS
032t,"1","37",5723G,CARREFOUR STALLE,KRUISPUNT STALLE,Carrefour Stalle,Kruispunt Stalle,146646.00000000000,165097.00000000000,T,"32",DROGENBOS
032t,"1","38","5724",KEYENBEMPT,KEYENBEMPT,Keyenbempt,Keyenbempt,146584.00000000000,164752.00000000000,T,"32",DROGENBOS
032t,"1","39","5725",RODTS,RODTS,Rodts,Rodts,146408.00000000000,164492.00000000000,T,"32",DROGENBOS
032t,"1","40","5729",GRAND'ROUTE,GROTE BAAN,Grand'Route,Grote Baan,146379.00000000000,164109.00000000000,T,"32",DROGENBOS
032t,"1","41",5726F,DROGENBOS,DROGENBOS,Drogenbos,Drogenbos,146432.70000000001,163901.89999999999,T,"32",DROGENBOS
032t,"2","1",5732F,DROGENBOS,DROGENBOS,Drogenbos,Drogenbos,146423.29999999999,163932.60000000001,T,"32",DA VINCI
032t,"2","2","5751",GRAND'ROUTE,GROTE BAAN,Grand'Route,Grote Baan,146389.00000000000,164142.00000000000,T,"32",DA VINCI
032t,"2","3",5753F,RODTS,RODTS,Rodts,Rodts,146436.00000000000,164396.00000000000,T,"32",DA VINCI
032t,"2","4","5754",KEYENBEMPT,KEYENBEMPT,Keyenbempt,Keyenbempt,146601.00000000000,164774.00000000000,T,"32",DA VINCI
032t,"2","5",1258G,CARREFOUR STALLE,KRUISPUNT STALLE,Carrefour Stalle,Kruispunt Stalle,146639.00000000000,165147.00000000000,T,"32",DA VINCI
032t,"2","6",5756F,MERLO,MERLO,Merlo,Merlo,146522.00000000000,165405.00000000000,T,"32",DA VINCI
032t,"2","7",2663G,NEERSTALLE,NEERSTALLE,Neerstalle,Neerstalle,146374.00000000000,165648.00000000000,T,"32",DA VINCI
032t,"2","8",2669F,BEMPT,BEMPT,Bempt,Bempt,146261.00000000000,165796.00000000000,T,"32",DA VINCI
032t,"2","9",2665F,MAX WALLER,MAX WALLER,Max Waller,Max Waller,146171.00000000000,166241.00000000000,T,"32",DA VINCI
032t,"2","10",5152G,SAINT-DENIS,SINT-DENIJS,Saint-Denis,Sint-Denijs,146421.00000000000,166678.00000000000,T,"32",DA VINCI
032t,"2","11",5161F,FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146476.00000000000,166791.00000000000,T,"32",DA VINCI
032t,"2","12",2667F,MONACO,MONACO,Monaco,Monaco,146769.00000000000,166940.00000000000,T,"32",DA VINCI
032t,"2","13","2668",ZAMAN-FOREST NAT.,ZAMAN-VORST NAT.,Zaman-Forest National,Zaman-Vorst Nationaal,146914.00000000000,167063.00000000000,T,"32",DA VINCI
032t,"2","14","5155",CHATAIGNES,KASTANJES,Châtaignes,Kastanjes,146944.00000000000,167438.00000000000,T,"32",DA VINCI
032t,"2","15","5151",UNION,UNION,Union,Union,146981.00000000000,167805.00000000000,T,"32",DA VINCI
032t,"2","16",5159F,WIELS,WIELS,Wiels,Wiels,147010.00000000000,168273.00000000000,T,"32",DA VINCI
032t,"2","17",5757F,ORBAN,ORBAN,Orban,Orban,147092.00000000000,168540.00000000000,T,"32",DA VINCI
032t,"2","18",2672F,IMPRIMERIE,DRUKKERIJ,Imprimerie,Drukkerij,147315.00000000000,168848.00000000000,T,"32",DA VINCI
032t,"2","19",2670F,AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147471.00000000000,169029.00000000000,T,"32",DA VINCI
032t,"2","20",2671F,SUEDE,ZWEDEN,Suède,Zweden,147705.00000000000,169318.00000000000,T,"32",DA VINCI
032t,"2","21","0636",GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147792.00000000000,169600.00000000000,T,"32",DA VINCI
032t,"2","22","0626",LEMONNIER,LEMONNIER,Lemonnier,Lemonnier,148074.00000000000,169999.00000000000,T,"32",DA VINCI
032t,"2","23","0616",ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148379.00000000000,170454.00000000000,T,"32",DA VINCI
032t,"2","24","0606",BOURSE,BEURS,Bourse,Beurs,148641.00000000000,170854.00000000000,T,"32",DA VINCI
032t,"2","25","0506",DE BROUCKERE,DE BROUCKERE,De Brouckère,De Brouckère,148920.00000000000,171261.00000000000,T,"32",DA VINCI
032t,"2","26","0516",ROGIER,ROGIER,Rogier,Rogier,149277.70000000001,171726.70000000001,T,"32",DA VINCI
032t,"2","27","0526",GARE DU NORD,NOORDSTATION,Gare du Nord,Noordstation,149419.00000000000,172259.00000000000,T,"32",DA VINCI
032t,"2","28","5762",THOMAS,THOMAS,Thomas,Thomas,149703.00000000000,172812.00000000000,T,"32",DA VINCI
032t,"2","29",2720F,LIEDTS,LIEDTS,Liedts,Liedts,149800.00000000000,172671.00000000000,T,"32",DA VINCI
032t,"2","30",2786F,GALLAIT,GALLAIT,Gallait,Gallait,149930.00000000000,172778.00000000000,T,"32",DA VINCI
032t,"2","31",5765F,PAVILLON,PAVILJOEN,Pavillon,Paviljoen,150182.00000000000,173242.00000000000,T,"32",DA VINCI
032t,"2","32","5766",VERBOEKHOVEN,VERBOEKHOVEN,Verboekhoven,Verboekhoven,150530.00000000000,173417.00000000000,T,"32",DA VINCI
032t,"2","33","5865",WAELHEM,WAELHEM,Waelhem,Waelhem,150897.00000000000,173298.00000000000,T,"32",DA VINCI
032t,"2","34","5866",FOYER SCHAERBEEK.,SCHAARBEEK. HAARD,Foyer Schaerbeekois,Schaarbeekse Haard,151142.00000000000,173506.00000000000,T,"32",DA VINCI
032t,"2","35",5867F,HELMET,HELMET,Helmet,Helmet,151335.00000000000,173752.00000000000,T,"32",DA VINCI
032t,"2","36","5868",TILLEUL,LINDE,Tilleul,Linde,151661.00000000000,173938.00000000000,T,"32",DA VINCI
032t,"2","37","5801",PAIX,VREDE,Paix,Vrede,152261.00000000000,174060.00000000000,T,"32",DA VINCI
032t,"2","38",2900F,FONSON,FONSON,Fonson,Fonson,152473.00000000000,174299.00000000000,T,"32",DA VINCI
032t,"2","39","2901",VAN CUTSEM,VAN CUTSEM,Van Cutsem,Van Cutsem,152726.00000000000,174420.00000000000,T,"32",DA VINCI
032t,"2","40",5362F,BORDET STATION,BORDET STATION,Bordet Station,Bordet Station,152897.00000000000,174198.00000000000,T,"32",DA VINCI
032t,"2","41","5039",DA VINCI,DA VINCI,Da Vinci,Da Vinci,153081.00000000000,174043.00000000000,T,"32",DA VINCI
039t,"1","1","0089",MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152832.89999999999,169733.29999999999,T,"39",BAN-EIK
039t,"1","2","5501",GJ MARTIN,GJ MARTIN,GJ Martin,GJ Martin,153014.00000000000,169594.00000000000,T,"39",BAN-EIK
039t,"1","3","5502",LEOPOLD II,LEOPOLD II,Léopold II,Leopold II,153274.00000000000,169539.00000000000,T,"39",BAN-EIK
039t,"1","4","5503",JULES CESAR,JULIUS CAESAR,Jules César,Julius Caesar,153745.00000000000,169362.00000000000,T,"39",BAN-EIK
039t,"1","5","5504",CHIEN VERT,GROENE HOND,Chien Vert,Groene Hond,154191.00000000000,169400.00000000000,T,"39",BAN-EIK
039t,"1","6",5281G,MUSEE DU TRAM,TRAMMUSEUM,Musée du Tram,Trammuseum,154519.89999999999,169001.79999999999,T,"39",BAN-EIK
039t,"1","7","5507",DE VILLALOBAR,DE VILLALOBAR,de Villalobar,de Villalobar,154949.00000000000,168604.00000000000,T,"39",BAN-EIK
039t,"1","8","5508",MADOUX,MADOUX,Madoux,Madoux,155368.00000000000,168526.00000000000,T,"39",BAN-EIK
039t,"1","9","5509",RUE AU BOIS,BOSSTRAAT,Rue au Bois,Bosstraat,155842.00000000000,168971.00000000000,T,"39",BAN-EIK
039t,"1","10","5510",AVIATION,LUCHTVAART,Aviation,Luchtvaart,156189.00000000000,169368.00000000000,T,"39",BAN-EIK
039t,"1","11","5512",ESCRIME,SCHERMKUNST,Escrime,Schermkunst,156709.00000000000,169816.00000000000,T,"39",BAN-EIK
039t,"1","12",6474F,STOCKEL,STOKKEL,Stockel,Stokkel,156803.00000000000,170109.00000000000,T,"39",BAN-EIK
039t,"1","13","5529",AMITIE,VRIENDSCHAP,Amitié,Vriendschap,156780.00000000000,170471.00000000000,T,"39",BAN-EIK
039t,"1","14","5532",EGLANTIERS,WILDEROZEN,Églantiers,Wilderozen,156920.00000000000,170490.00000000000,T,"39",BAN-EIK
039t,"1","15","5515",DE BURBURE,DE BURBURE,de Burbure,de Burbure,157380.00000000000,170551.00000000000,T,"39",BAN-EIK
039t,"1","16","5516",BEL-AIR,SCHONE LUCHT,Bel-Air,Schone Lucht,157818.00000000000,170610.00000000000,T,"39",BAN-EIK
039t,"1","17","5517",LOUIS MARCELIS,LOUIS MARCELIS,Louis Marcelis,Louis Marcelis,158173.00000000000,170658.00000000000,T,"39",BAN-EIK
039t,"1","18","5518",RUISSEAU,BEEK,Ruisseau,Beek,158628.00000000000,170719.00000000000,T,"39",BAN-EIK
039t,"1","19","5519",TER MEEREN,TER MEEREN,Ter Meeren,Ter Meeren,159239.00000000000,170518.00000000000,T,"39",BAN-EIK
039t,"1","20",5520F,BAN-EIK,BAN-EIK,Ban-Eik,Ban-Eik,159428.00000000000,170198.00000000000,T,"39",BAN-EIK
039t,"2","1",5528F,BAN-EIK,BAN-EIK,Ban-Eik,Ban-Eik,159416.70000000001,170229.50000000000,T,"39",MONTGOMERY
039t,"2","2","5521",TER MEEREN,TER MEEREN,Ter Meeren,Ter Meeren,159222.00000000000,170551.00000000000,T,"39",MONTGOMERY
039t,"2","3","5522",RUISSEAU,BEEK,Ruisseau,Beek,158594.00000000000,170721.00000000000,T,"39",MONTGOMERY
039t,"2","4","5523",LOUIS MARCELIS,LOUIS MARCELIS,Louis Marcelis,Louis Marcelis,158135.00000000000,170660.00000000000,T,"39",MONTGOMERY
039t,"2","5","5524",BEL-AIR,SCHONE LUCHT,Bel-Air,Schone Lucht,157783.00000000000,170613.00000000000,T,"39",MONTGOMERY
039t,"2","6","5525",DE BURBURE,DE BURBURE,de Burbure,de Burbure,157345.00000000000,170553.00000000000,T,"39",MONTGOMERY
039t,"2","7","5533",EGLANTIERS,WILDEROZEN,Églantiers,Wilderozen,156884.00000000000,170491.00000000000,T,"39",MONTGOMERY
039t,"2","8","5530",AMITIE,VRIENDSCHAP,Amitié,Vriendschap,156744.00000000000,170472.00000000000,T,"39",MONTGOMERY
039t,"2","9",6475F,STOCKEL,STOKKEL,Stockel,Stokkel,156802.00000000000,170079.00000000000,T,"39",MONTGOMERY
039t,"2","10","5551",ESCRIME,SCHERMKUNST,Escrime,Schermkunst,156650.00000000000,169747.00000000000,T,"39",MONTGOMERY
039t,"2","11","5553",AVIATION,LUCHTVAART,Aviation,Luchtvaart,156212.00000000000,169390.00000000000,T,"39",MONTGOMERY
039t,"2","12","5554",RUE AU BOIS,BOSSTRAAT,Rue au Bois,Bosstraat,155821.00000000000,168954.00000000000,T,"39",MONTGOMERY
039t,"2","13","5555",MADOUX,MADOUX,Madoux,Madoux,155348.00000000000,168554.00000000000,T,"39",MONTGOMERY
039t,"2","14","5556",DE VILLALOBAR,DE VILLALOBAR,de Villalobar,de Villalobar,154927.00000000000,168606.00000000000,T,"39",MONTGOMERY
039t,"2","15",5273F,MUSEE DU TRAM,TRAMMUSEUM,Musée du Tram,Trammuseum,154487.00000000000,169097.00000000000,T,"39",MONTGOMERY
039t,"2","16","5559",CHIEN VERT,GROENE HOND,Chien Vert,Groene Hond,154161.00000000000,169409.00000000000,T,"39",MONTGOMERY
039t,"2","17","5560",JULES CESAR,JULIUS CAESAR,Jules César,Julius Caesar,153640.00000000000,169395.00000000000,T,"39",MONTGOMERY
039t,"2","18",5561F,LEOPOLD II,LEOPOLD II,Léopold II,Leopold II,153289.00000000000,169537.00000000000,T,"39",MONTGOMERY
039t,"2","19","5562",GJ MARTIN,GJ MARTIN,GJ Martin,GJ Martin,153053.00000000000,169688.00000000000,T,"39",MONTGOMERY
039t,"2","20","0089",MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152832.89999999999,169733.29999999999,T,"39",MONTGOMERY
044t,"1","1","0089",MONTGOMERY,MONTGOMERY,Montgomery,Montgomery,152832.89999999999,169733.29999999999,T,"44",TERVUREN STATION
044t,"1","2","5501",GJ MARTIN,GJ MARTIN,GJ Martin,GJ Martin,153014.00000000000,169594.00000000000,T,"44",TERVUREN STATION
044t,"1","3","5502",LEOPOLD II,LEOPOLD II,Léopold II,Leopold II,153274.00000000000,169539.00000000000,T,"44",TERVUREN STATION
044t,"1","4","5503",JULES CESAR,JULIUS CAESAR,Jules César,Julius Caesar,153745.00000000000,169362.00000000000,T,"44",TERVUREN STATION
044t,"1","5","5504",CHIEN VERT,GROENE HOND,Chien Vert,Groene Hond,154191.00000000000,169400.00000000000,T,"44",TERVUREN STATION
